software;mouseReMoCo;;;screenHeight 995;centerX 953;centerY 497;autoStart 3600;cycleMaxNumber 6;cycleDuration 20;borderColor java.awt.Color[r=255,g=255,b=255];textColor java.awt.Color[r=255,g=255,b=255];backgroundColor java.awt.Color[r=0,g=0,b=0];cursorColorRecord java.awt.Color[r=255,g=0,b=0];cursorColorWait java.awt.Color[r=255,g=255,b=0];task circular;cornerX 536;cornerY 80;externalRadius 417;internalRadius 337;borderRadius 1;cursorRadius 16;indexOfDifficulty 50.33232485432158;taskRadius 376.5;taskTolerance 47
01/12/2025;16:16:42.378;100;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;
timestamp;mouseX;mouseY;mouseInTarget;;;;;;;;;;;;;;;;;;;;;
1764602339365;677;238;1;;;;;;;;;;;;;;;;;;;;;
1764602339372;676;238;1;;;;;;;;;;;;;;;;;;;;;
1764602339379;675;240;1;;;;;;;;;;;;;;;;;;;;;
1764602339394;675;241;1;;;;;;;;;;;;;;;;;;;;;
1764602339401;674;242;1;;;;;;;;;;;;;;;;;;;;;
1764602339408;673;242;1;;;;;;;;;;;;;;;;;;;;;
1764602339414;673;243;1;;;;;;;;;;;;;;;;;;;;;
1764602339566;673;244;1;;;;;;;;;;;;;;;;;;;;;
1764602339579;673;245;1;;;;;;;;;;;;;;;;;;;;;
1764602339587;672;246;1;;;;;;;;;;;;;;;;;;;;;
1764602339594;672;247;1;;;;;;;;;;;;;;;;;;;;;
1764602339600;672;249;1;;;;;;;;;;;;;;;;;;;;;
1764602339608;671;251;1;;;;;;;;;;;;;;;;;;;;;
1764602339615;671;252;1;;;;;;;;;;;;;;;;;;;;;
1764602339623;671;254;1;;;;;;;;;;;;;;;;;;;;;
1764602339631;669;255;1;;;;;;;;;;;;;;;;;;;;;
1764602339636;669;256;1;;;;;;;;;;;;;;;;;;;;;
1764602339644;669;258;1;;;;;;;;;;;;;;;;;;;;;
1764602339659;668;259;1;;;;;;;;;;;;;;;;;;;;;
1764602339666;668;261;1;;;;;;;;;;;;;;;;;;;;;
1764602339672;668;262;1;;;;;;;;;;;;;;;;;;;;;
1764602339679;667;263;1;;;;;;;;;;;;;;;;;;;;;
1764602339687;666;265;1;;;;;;;;;;;;;;;;;;;;;
1764602339693;665;268;1;;;;;;;;;;;;;;;;;;;;;
1764602339701;664;270;1;;;;;;;;;;;;;;;;;;;;;
1764602339708;662;273;1;;;;;;;;;;;;;;;;;;;;;
1764602339716;662;276;1;;;;;;;;;;;;;;;;;;;;;
1764602339724;660;280;1;;;;;;;;;;;;;;;;;;;;;
1764602339730;659;282;1;;;;;;;;;;;;;;;;;;;;;
1764602339737;658;284;1;;;;;;;;;;;;;;;;;;;;;
1764602339744;657;285;1;;;;;;;;;;;;;;;;;;;;;
1764602339751;656;287;1;;;;;;;;;;;;;;;;;;;;;
1764602339758;656;288;1;;;;;;;;;;;;;;;;;;;;;
1764602339766;656;289;1;;;;;;;;;;;;;;;;;;;;;
1764602339787;656;290;1;;;;;;;;;;;;;;;;;;;;;
1764602339794;655;290;1;;;;;;;;;;;;;;;;;;;;;
1764602339801;655;291;1;;;;;;;;;;;;;;;;;;;;;
1764602339807;655;292;1;;;;;;;;;;;;;;;;;;;;;
1764602339817;655;293;1;;;;;;;;;;;;;;;;;;;;;
1764602339823;654;294;1;;;;;;;;;;;;;;;;;;;;;
1764602339830;653;297;1;;;;;;;;;;;;;;;;;;;;;
1764602339837;653;299;1;;;;;;;;;;;;;;;;;;;;;
1764602339844;652;302;1;;;;;;;;;;;;;;;;;;;;;
1764602339850;651;304;1;;;;;;;;;;;;;;;;;;;;;
1764602339859;650;306;1;;;;;;;;;;;;;;;;;;;;;
1764602339865;650;307;1;;;;;;;;;;;;;;;;;;;;;
1764602339873;650;309;1;;;;;;;;;;;;;;;;;;;;;
1764602339887;649;310;1;;;;;;;;;;;;;;;;;;;;;
1764602339909;649;312;1;;;;;;;;;;;;;;;;;;;;;
1764602339938;648;314;1;;;;;;;;;;;;;;;;;;;;;
1764602339944;648;316;1;;;;;;;;;;;;;;;;;;;;;
1764602339952;648;319;1;;;;;;;;;;;;;;;;;;;;;
1764602339959;648;322;0;;;;;;;;;;;;;;;;;;;;;
1764602339966;647;325;0;;;;;;;;;;;;;;;;;;;;;
1764602339972;646;328;0;;;;;;;;;;;;;;;;;;;;;
1764602339980;646;331;0;;;;;;;;;;;;;;;;;;;;;
1764602339989;645;334;0;;;;;;;;;;;;;;;;;;;;;
1764602339995;645;336;0;;;;;;;;;;;;;;;;;;;;;
1764602340001;644;338;0;;;;;;;;;;;;;;;;;;;;;
1764602340009;643;339;0;;;;;;;;;;;;;;;;;;;;;
1764602340016;642;342;0;;;;;;;;;;;;;;;;;;;;;
1764602340024;642;343;0;;;;;;;;;;;;;;;;;;;;;
1764602340034;640;344;0;;;;;;;;;;;;;;;;;;;;;
1764602340038;640;347;0;;;;;;;;;;;;;;;;;;;;;
1764602340044;638;349;0;;;;;;;;;;;;;;;;;;;;;
1764602340051;637;351;0;;;;;;;;;;;;;;;;;;;;;
1764602340058;634;354;0;;;;;;;;;;;;;;;;;;;;;
1764602340066;632;357;0;;;;;;;;;;;;;;;;;;;;;
1764602340073;630;360;0;;;;;;;;;;;;;;;;;;;;;
1764602340080;626;365;0;;;;;;;;;;;;;;;;;;;;;
1764602340087;625;368;0;;;;;;;;;;;;;;;;;;;;;
1764602340096;622;372;1;;;;;;;;;;;;;;;;;;;;;
1764602340102;619;375;1;;;;;;;;;;;;;;;;;;;;;
1764602340110;617;377;1;;;;;;;;;;;;;;;;;;;;;
1764602340116;616;380;1;;;;;;;;;;;;;;;;;;;;;
1764602340123;614;382;1;;;;;;;;;;;;;;;;;;;;;
1764602340130;613;383;1;;;;;;;;;;;;;;;;;;;;;
1764602340138;612;384;1;;;;;;;;;;;;;;;;;;;;;
1764602340145;611;385;1;;;;;;;;;;;;;;;;;;;;;
1764602340151;611;386;1;;;;;;;;;;;;;;;;;;;;;
1764602340166;610;387;1;;;;;;;;;;;;;;;;;;;;;
1764602340195;610;388;1;;;;;;;;;;;;;;;;;;;;;
1764602340210;610;389;1;;;;;;;;;;;;;;;;;;;;;
1764602340216;609;390;1;;;;;;;;;;;;;;;;;;;;;
1764602340231;608;392;1;;;;;;;;;;;;;;;;;;;;;
1764602340238;608;394;1;;;;;;;;;;;;;;;;;;;;;
1764602340246;608;395;1;;;;;;;;;;;;;;;;;;;;;
1764602340253;607;397;1;;;;;;;;;;;;;;;;;;;;;
1764602340259;606;400;1;;;;;;;;;;;;;;;;;;;;;
1764602340266;606;402;1;;;;;;;;;;;;;;;;;;;;;
1764602340274;606;405;1;;;;;;;;;;;;;;;;;;;;;
1764602340281;606;407;1;;;;;;;;;;;;;;;;;;;;;
1764602340288;606;410;1;;;;;;;;;;;;;;;;;;;;;
1764602340296;605;412;1;;;;;;;;;;;;;;;;;;;;;
1764602340301;605;414;1;;;;;;;;;;;;;;;;;;;;;
1764602340309;605;416;1;;;;;;;;;;;;;;;;;;;;;
1764602340316;605;419;1;;;;;;;;;;;;;;;;;;;;;
1764602340324;604;422;1;;;;;;;;;;;;;;;;;;;;;
1764602340331;604;425;1;;;;;;;;;;;;;;;;;;;;;
1764602340338;604;428;1;;;;;;;;;;;;;;;;;;;;;
1764602340345;603;431;1;;;;;;;;;;;;;;;;;;;;;
1764602340352;603;436;1;;;;;;;;;;;;;;;;;;;;;
1764602340358;603;438;1;;;;;;;;;;;;;;;;;;;;;
1764602340366;602;442;1;;;;;;;;;;;;;;;;;;;;;
1764602340373;602;444;1;;;;;;;;;;;;;;;;;;;;;
1764602340381;602;448;1;;;;;;;;;;;;;;;;;;;;;
1764602340388;602;451;1;;;;;;;;;;;;;;;;;;;;;
1764602340395;601;455;1;;;;;;;;;;;;;;;;;;;;;
1764602340402;600;459;1;;;;;;;;;;;;;;;;;;;;;
1764602340409;599;464;1;;;;;;;;;;;;;;;;;;;;;
1764602340416;599;469;1;;;;;;;;;;;;;;;;;;;;;
1764602340425;598;475;1;;;;;;;;;;;;;;;;;;;;;
1764602340452;596;496;1;;;;;;;;;;;;;;;;;;;;;
1764602340460;596;500;1;;;;;;;;;;;;;;;;;;;;;
1764602340466;596;503;1;;;;;;;;;;;;;;;;;;;;;
1764602340474;596;505;1;;;;;;;;;;;;;;;;;;;;;
1764602340481;596;507;1;;;;;;;;;;;;;;;;;;;;;
1764602340487;596;508;1;;;;;;;;;;;;;;;;;;;;;
1764602340495;595;510;1;;;;;;;;;;;;;;;;;;;;;
1764602340510;595;511;1;;;;;;;;;;;;;;;;;;;;;
1764602340517;595;513;1;;;;;;;;;;;;;;;;;;;;;
1764602340524;595;516;1;;;;;;;;;;;;;;;;;;;;;
1764602340532;595;519;1;;;;;;;;;;;;;;;;;;;;;
1764602340538;596;524;1;;;;;;;;;;;;;;;;;;;;;
1764602340546;597;530;1;;;;;;;;;;;;;;;;;;;;;
1764602340552;598;535;1;;;;;;;;;;;;;;;;;;;;;
1764602340559;598;541;1;;;;;;;;;;;;;;;;;;;;;
1764602340566;599;545;1;;;;;;;;;;;;;;;;;;;;;
1764602340574;600;550;1;;;;;;;;;;;;;;;;;;;;;
1764602340580;601;554;1;;;;;;;;;;;;;;;;;;;;;
1764602340588;602;558;1;;;;;;;;;;;;;;;;;;;;;
1764602340595;602;560;1;;;;;;;;;;;;;;;;;;;;;
1764602340602;603;562;1;;;;;;;;;;;;;;;;;;;;;
1764602340609;603;563;1;;;;;;;;;;;;;;;;;;;;;
1764602340616;604;563;1;;;;;;;;;;;;;;;;;;;;;
1764602340632;606;563;1;;;;;;;;;;;;;;;;;;;;;
1764602340638;610;563;0;;;;;;;;;;;;;;;;;;;;;
1764602340889;610;566;0;;;;;;;;;;;;;;;;;;;;;
1764602340895;610;571;0;;;;;;;;;;;;;;;;;;;;;
1764602340902;610;575;0;;;;;;;;;;;;;;;;;;;;;
1764602340911;610;579;0;;;;;;;;;;;;;;;;;;;;;
1764602340917;610;583;1;;;;;;;;;;;;;;;;;;;;;
1764602340924;611;590;1;;;;;;;;;;;;;;;;;;;;;
1764602340932;611;595;1;;;;;;;;;;;;;;;;;;;;;
1764602340939;612;601;1;;;;;;;;;;;;;;;;;;;;;
1764602340946;613;605;1;;;;;;;;;;;;;;;;;;;;;
1764602340953;614;610;1;;;;;;;;;;;;;;;;;;;;;
1764602340960;615;615;1;;;;;;;;;;;;;;;;;;;;;
1764602340966;617;618;1;;;;;;;;;;;;;;;;;;;;;
1764602340974;618;623;1;;;;;;;;;;;;;;;;;;;;;
1764602340982;618;626;1;;;;;;;;;;;;;;;;;;;;;
1764602340988;620;629;1;;;;;;;;;;;;;;;;;;;;;
1764602340996;621;631;1;;;;;;;;;;;;;;;;;;;;;
1764602341003;622;635;1;;;;;;;;;;;;;;;;;;;;;
1764602341010;623;637;1;;;;;;;;;;;;;;;;;;;;;
1764602341017;625;640;1;;;;;;;;;;;;;;;;;;;;;
1764602341023;626;644;1;;;;;;;;;;;;;;;;;;;;;
1764602341031;628;648;1;;;;;;;;;;;;;;;;;;;;;
1764602341038;630;651;1;;;;;;;;;;;;;;;;;;;;;
1764602341045;632;656;1;;;;;;;;;;;;;;;;;;;;;
1764602341053;633;659;1;;;;;;;;;;;;;;;;;;;;;
1764602341059;634;661;1;;;;;;;;;;;;;;;;;;;;;
1764602341068;636;664;1;;;;;;;;;;;;;;;;;;;;;
1764602341076;636;666;1;;;;;;;;;;;;;;;;;;;;;
1764602341081;638;669;1;;;;;;;;;;;;;;;;;;;;;
1764602341090;639;671;1;;;;;;;;;;;;;;;;;;;;;
1764602341096;640;672;1;;;;;;;;;;;;;;;;;;;;;
1764602341103;641;675;1;;;;;;;;;;;;;;;;;;;;;
1764602341109;642;677;1;;;;;;;;;;;;;;;;;;;;;
1764602341118;644;679;1;;;;;;;;;;;;;;;;;;;;;
1764602341124;644;680;1;;;;;;;;;;;;;;;;;;;;;
1764602341131;646;682;1;;;;;;;;;;;;;;;;;;;;;
1764602341139;646;683;1;;;;;;;;;;;;;;;;;;;;;
1764602341146;648;685;1;;;;;;;;;;;;;;;;;;;;;
1764602341154;649;687;1;;;;;;;;;;;;;;;;;;;;;
1764602341160;650;689;1;;;;;;;;;;;;;;;;;;;;;
1764602341167;652;691;1;;;;;;;;;;;;;;;;;;;;;
1764602341174;654;695;1;;;;;;;;;;;;;;;;;;;;;
1764602341182;656;697;1;;;;;;;;;;;;;;;;;;;;;
1764602341188;657;699;1;;;;;;;;;;;;;;;;;;;;;
1764602341196;659;701;1;;;;;;;;;;;;;;;;;;;;;
1764602341202;661;705;1;;;;;;;;;;;;;;;;;;;;;
1764602341210;663;708;1;;;;;;;;;;;;;;;;;;;;;
1764602341217;663;711;1;;;;;;;;;;;;;;;;;;;;;
1764602341223;665;713;1;;;;;;;;;;;;;;;;;;;;;
1764602341233;667;716;1;;;;;;;;;;;;;;;;;;;;;
1764602341238;668;720;1;;;;;;;;;;;;;;;;;;;;;
1764602341246;669;722;1;;;;;;;;;;;;;;;;;;;;;
1764602341253;671;725;1;;;;;;;;;;;;;;;;;;;;;
1764602341261;672;728;1;;;;;;;;;;;;;;;;;;;;;
1764602341267;674;732;1;;;;;;;;;;;;;;;;;;;;;
1764602341274;675;734;1;;;;;;;;;;;;;;;;;;;;;
1764602341282;676;736;1;;;;;;;;;;;;;;;;;;;;;
1764602341289;677;739;1;;;;;;;;;;;;;;;;;;;;;
1764602341296;678;742;1;;;;;;;;;;;;;;;;;;;;;
1764602341302;679;744;1;;;;;;;;;;;;;;;;;;;;;
1764602341309;680;746;1;;;;;;;;;;;;;;;;;;;;;
1764602341318;681;748;1;;;;;;;;;;;;;;;;;;;;;
1764602341324;683;750;1;;;;;;;;;;;;;;;;;;;;;
1764602341332;684;753;1;;;;;;;;;;;;;;;;;;;;;
1764602341339;685;755;1;;;;;;;;;;;;;;;;;;;;;
1764602341346;687;757;1;;;;;;;;;;;;;;;;;;;;;
1764602341352;688;759;1;;;;;;;;;;;;;;;;;;;;;
1764602341360;690;762;1;;;;;;;;;;;;;;;;;;;;;
1764602341367;692;765;1;;;;;;;;;;;;;;;;;;;;;
1764602341374;694;767;1;;;;;;;;;;;;;;;;;;;;;
1764602341382;697;771;1;;;;;;;;;;;;;;;;;;;;;
1764602341388;699;774;1;;;;;;;;;;;;;;;;;;;;;
1764602341396;703;778;1;;;;;;;;;;;;;;;;;;;;;
1764602341403;705;780;1;;;;;;;;;;;;;;;;;;;;;
1764602341410;707;782;1;;;;;;;;;;;;;;;;;;;;;
1764602341418;709;785;1;;;;;;;;;;;;;;;;;;;;;
1764602341424;711;786;1;;;;;;;;;;;;;;;;;;;;;
1764602341432;712;788;1;;;;;;;;;;;;;;;;;;;;;
1764602341438;713;788;1;;;;;;;;;;;;;;;;;;;;;
1764602341446;715;790;1;;;;;;;;;;;;;;;;;;;;;
1764602341460;717;791;1;;;;;;;;;;;;;;;;;;;;;
1764602341474;718;792;1;;;;;;;;;;;;;;;;;;;;;
1764602341480;719;792;1;;;;;;;;;;;;;;;;;;;;;
1764602341487;720;794;1;;;;;;;;;;;;;;;;;;;;;
1764602341495;721;794;1;;;;;;;;;;;;;;;;;;;;;
1764602341502;722;795;1;;;;;;;;;;;;;;;;;;;;;
1764602341510;723;795;1;;;;;;;;;;;;;;;;;;;;;
1764602341516;725;797;1;;;;;;;;;;;;;;;;;;;;;
1764602341531;727;799;1;;;;;;;;;;;;;;;;;;;;;
1764602341538;728;799;1;;;;;;;;;;;;;;;;;;;;;
1764602341544;730;801;1;;;;;;;;;;;;;;;;;;;;;
1764602341552;732;803;1;;;;;;;;;;;;;;;;;;;;;
1764602341559;736;805;1;;;;;;;;;;;;;;;;;;;;;
1764602341566;738;806;1;;;;;;;;;;;;;;;;;;;;;
1764602341581;741;809;1;;;;;;;;;;;;;;;;;;;;;
1764602341588;745;810;1;;;;;;;;;;;;;;;;;;;;;
1764602341595;747;812;1;;;;;;;;;;;;;;;;;;;;;
1764602341603;750;814;1;;;;;;;;;;;;;;;;;;;;;
1764602341607;752;814;1;;;;;;;;;;;;;;;;;;;;;
1764602341616;754;816;1;;;;;;;;;;;;;;;;;;;;;
1764602341624;757;817;1;;;;;;;;;;;;;;;;;;;;;
1764602341630;758;818;1;;;;;;;;;;;;;;;;;;;;;
1764602341636;759;818;1;;;;;;;;;;;;;;;;;;;;;
1764602341644;761;819;1;;;;;;;;;;;;;;;;;;;;;
1764602341658;763;820;1;;;;;;;;;;;;;;;;;;;;;
1764602341666;764;820;1;;;;;;;;;;;;;;;;;;;;;
1764602341673;765;821;1;;;;;;;;;;;;;;;;;;;;;
1764602341686;767;821;1;;;;;;;;;;;;;;;;;;;;;
1764602341694;769;822;1;;;;;;;;;;;;;;;;;;;;;
1764602341700;771;822;1;;;;;;;;;;;;;;;;;;;;;
1764602341708;772;823;1;;;;;;;;;;;;;;;;;;;;;
1764602341715;775;824;1;;;;;;;;;;;;;;;;;;;;;
1764602341723;777;824;1;;;;;;;;;;;;;;;;;;;;;
1764602341729;779;826;1;;;;;;;;;;;;;;;;;;;;;
1764602341736;781;826;1;;;;;;;;;;;;;;;;;;;;;
1764602341744;784;826;1;;;;;;;;;;;;;;;;;;;;;
1764602341750;786;827;1;;;;;;;;;;;;;;;;;;;;;
1764602341758;788;828;1;;;;;;;;;;;;;;;;;;;;;
1764602341764;792;829;1;;;;;;;;;;;;;;;;;;;;;
1764602341772;795;830;1;;;;;;;;;;;;;;;;;;;;;
1764602341778;797;831;1;;;;;;;;;;;;;;;;;;;;;
1764602341800;807;834;1;;;;;;;;;;;;;;;;;;;;;
1764602341806;812;834;1;;;;;;;;;;;;;;;;;;;;;
1764602341814;818;836;1;;;;;;;;;;;;;;;;;;;;;
1764602341823;823;838;1;;;;;;;;;;;;;;;;;;;;;
1764602341828;827;839;1;;;;;;;;;;;;;;;;;;;;;
1764602341835;832;840;1;;;;;;;;;;;;;;;;;;;;;
1764602341842;837;842;1;;;;;;;;;;;;;;;;;;;;;
1764602341850;843;843;1;;;;;;;;;;;;;;;;;;;;;
1764602341856;847;844;1;;;;;;;;;;;;;;;;;;;;;
1764602341864;853;845;1;;;;;;;;;;;;;;;;;;;;;
1764602341870;857;845;1;;;;;;;;;;;;;;;;;;;;;
1764602341878;860;846;1;;;;;;;;;;;;;;;;;;;;;
1764602341884;864;847;1;;;;;;;;;;;;;;;;;;;;;
1764602341899;867;847;1;;;;;;;;;;;;;;;;;;;;;
1764602341906;870;848;1;;;;;;;;;;;;;;;;;;;;;
1764602341915;873;849;1;;;;;;;;;;;;;;;;;;;;;
1764602341921;877;850;1;;;;;;;;;;;;;;;;;;;;;
1764602341928;880;852;1;;;;;;;;;;;;;;;;;;;;;
1764602341935;884;855;1;;;;;;;;;;;;;;;;;;;;;
1764602342227;898;859;1;;;;;;;;;;;;;;;;;;;;;
1764602342232;912;864;1;;;;;;;;;;;;;;;;;;;;;
1764602342239;924;867;1;;;;;;;;;;;;;;;;;;;;;
1764602342247;937;870;1;;;;;;;;;;;;;;;;;;;;;
1764602342255;950;871;1;;;;;;;;;;;;;;;;;;;;;
1764602342261;960;873;1;;;;;;;;;;;;;;;;;;;;;
1764602342268;971;873;1;;;;;;;;;;;;;;;;;;;;;
1764602342275;980;874;1;;;;;;;;;;;;;;;;;;;;;
1764602342283;987;874;1;;;;;;;;;;;;;;;;;;;;;
1764602342290;995;875;1;;;;;;;;;;;;;;;;;;;;;
1764602342296;1001;875;1;;;;;;;;;;;;;;;;;;;;;
1764602342303;1008;875;1;;;;;;;;;;;;;;;;;;;;;
1764602342311;1013;875;1;;;;;;;;;;;;;;;;;;;;;
1764602342324;1021;875;1;;;;;;;;;;;;;;;;;;;;;
1764602342332;1029;875;1;;;;;;;;;;;;;;;;;;;;;
1764602342338;1037;875;1;;;;;;;;;;;;;;;;;;;;;
1764602342346;1045;875;1;;;;;;;;;;;;;;;;;;;;;
1764602342352;1053;875;1;;;;;;;;;;;;;;;;;;;;;
1764602342360;1062;874;1;;;;;;;;;;;;;;;;;;;;;
1764602342367;1070;873;1;;;;;;;;;;;;;;;;;;;;;
1764602342373;1078;871;1;;;;;;;;;;;;;;;;;;;;;
1764602342381;1086;870;1;;;;;;;;;;;;;;;;;;;;;
1764602342388;1095;868;1;;;;;;;;;;;;;;;;;;;;;
1764602342396;1104;866;1;;;;;;;;;;;;;;;;;;;;;
1764602342403;1112;864;1;;;;;;;;;;;;;;;;;;;;;
1764602342411;1119;862;0;;;;;;;;;;;;;;;;;;;;;
1764602342416;1127;858;0;;;;;;;;;;;;;;;;;;;;;
1764602342432;1132;858;0;;;;;;;;;;;;;;;;;;;;;
1764602342437;1138;856;0;;;;;;;;;;;;;;;;;;;;;
1764602342445;1142;854;0;;;;;;;;;;;;;;;;;;;;;
1764602342452;1145;852;0;;;;;;;;;;;;;;;;;;;;;
1764602342459;1147;852;0;;;;;;;;;;;;;;;;;;;;;
1764602342466;1149;851;0;;;;;;;;;;;;;;;;;;;;;
1764602342473;1151;849;0;;;;;;;;;;;;;;;;;;;;;
1764602342480;1151;848;0;;;;;;;;;;;;;;;;;;;;;
1764602342487;1152;845;0;;;;;;;;;;;;;;;;;;;;;
1764602342494;1153;841;1;;;;;;;;;;;;;;;;;;;;;
1764602342766;1158;837;1;;;;;;;;;;;;;;;;;;;;;
1764602342770;1164;833;1;;;;;;;;;;;;;;;;;;;;;
1764602342779;1169;828;1;;;;;;;;;;;;;;;;;;;;;
1764602342784;1173;824;1;;;;;;;;;;;;;;;;;;;;;
1764602342792;1178;820;1;;;;;;;;;;;;;;;;;;;;;
1764602342799;1182;818;1;;;;;;;;;;;;;;;;;;;;;
1764602342807;1184;814;1;;;;;;;;;;;;;;;;;;;;;
1764602342812;1188;812;1;;;;;;;;;;;;;;;;;;;;;
1764602342821;1190;809;1;;;;;;;;;;;;;;;;;;;;;
1764602342827;1194;807;1;;;;;;;;;;;;;;;;;;;;;
1764602342833;1195;804;1;;;;;;;;;;;;;;;;;;;;;
1764602342842;1197;802;1;;;;;;;;;;;;;;;;;;;;;
1764602342856;1202;798;1;;;;;;;;;;;;;;;;;;;;;
1764602342863;1206;793;1;;;;;;;;;;;;;;;;;;;;;
1764602342870;1209;791;1;;;;;;;;;;;;;;;;;;;;;
1764602342877;1213;787;1;;;;;;;;;;;;;;;;;;;;;
1764602342884;1215;785;1;;;;;;;;;;;;;;;;;;;;;
1764602342890;1218;781;1;;;;;;;;;;;;;;;;;;;;;
1764602342899;1220;779;1;;;;;;;;;;;;;;;;;;;;;
1764602342905;1222;777;1;;;;;;;;;;;;;;;;;;;;;
1764602342913;1224;775;1;;;;;;;;;;;;;;;;;;;;;
1764602342922;1226;773;1;;;;;;;;;;;;;;;;;;;;;
1764602342925;1227;771;1;;;;;;;;;;;;;;;;;;;;;
1764602342934;1228;769;1;;;;;;;;;;;;;;;;;;;;;
1764602342940;1229;767;1;;;;;;;;;;;;;;;;;;;;;
1764602342948;1230;765;1;;;;;;;;;;;;;;;;;;;;;
1764602342962;1231;764;1;;;;;;;;;;;;;;;;;;;;;
1764602342969;1232;762;1;;;;;;;;;;;;;;;;;;;;;
1764602342976;1233;761;1;;;;;;;;;;;;;;;;;;;;;
1764602342983;1234;759;1;;;;;;;;;;;;;;;;;;;;;
1764602342991;1235;758;1;;;;;;;;;;;;;;;;;;;;;
1764602342998;1235;757;1;;;;;;;;;;;;;;;;;;;;;
1764602343004;1237;755;1;;;;;;;;;;;;;;;;;;;;;
1764602343013;1238;754;1;;;;;;;;;;;;;;;;;;;;;
1764602343018;1238;752;1;;;;;;;;;;;;;;;;;;;;;
1764602343025;1240;750;1;;;;;;;;;;;;;;;;;;;;;
1764602343032;1240;748;1;;;;;;;;;;;;;;;;;;;;;
1764602343039;1242;746;1;;;;;;;;;;;;;;;;;;;;;
1764602343047;1243;744;1;;;;;;;;;;;;;;;;;;;;;
1764602343055;1245;740;1;;;;;;;;;;;;;;;;;;;;;
1764602343069;1247;737;1;;;;;;;;;;;;;;;;;;;;;
1764602343075;1249;734;1;;;;;;;;;;;;;;;;;;;;;
1764602343083;1251;729;1;;;;;;;;;;;;;;;;;;;;;
1764602343091;1254;726;1;;;;;;;;;;;;;;;;;;;;;
1764602343096;1255;722;1;;;;;;;;;;;;;;;;;;;;;
1764602343103;1258;719;1;;;;;;;;;;;;;;;;;;;;;
1764602343111;1260;716;1;;;;;;;;;;;;;;;;;;;;;
1764602343118;1261;712;1;;;;;;;;;;;;;;;;;;;;;
1764602343125;1263;708;1;;;;;;;;;;;;;;;;;;;;;
1764602343133;1265;702;1;;;;;;;;;;;;;;;;;;;;;
1764602343139;1267;698;1;;;;;;;;;;;;;;;;;;;;;
1764602343160;1273;683;1;;;;;;;;;;;;;;;;;;;;;
1764602343174;1275;677;1;;;;;;;;;;;;;;;;;;;;;
1764602343181;1278;671;1;;;;;;;;;;;;;;;;;;;;;
1764602343189;1280;666;1;;;;;;;;;;;;;;;;;;;;;
1764602343196;1283;662;1;;;;;;;;;;;;;;;;;;;;;
1764602343202;1286;657;1;;;;;;;;;;;;;;;;;;;;;
1764602343210;1286;654;1;;;;;;;;;;;;;;;;;;;;;
1764602343216;1289;652;1;;;;;;;;;;;;;;;;;;;;;
1764602343225;1290;648;1;;;;;;;;;;;;;;;;;;;;;
1764602343231;1293;646;1;;;;;;;;;;;;;;;;;;;;;
1764602343238;1294;644;1;;;;;;;;;;;;;;;;;;;;;
1764602343246;1297;641;1;;;;;;;;;;;;;;;;;;;;;
1764602343253;1298;640;1;;;;;;;;;;;;;;;;;;;;;
1764602343260;1299;639;1;;;;;;;;;;;;;;;;;;;;;
1764602343267;1300;637;1;;;;;;;;;;;;;;;;;;;;;
1764602343530;1304;628;1;;;;;;;;;;;;;;;;;;;;;
1764602343537;1308;614;1;;;;;;;;;;;;;;;;;;;;;
1764602343543;1316;601;1;;;;;;;;;;;;;;;;;;;;;
1764602343550;1320;589;1;;;;;;;;;;;;;;;;;;;;;
1764602343557;1324;578;1;;;;;;;;;;;;;;;;;;;;;
1764602343565;1329;568;1;;;;;;;;;;;;;;;;;;;;;
1764602343571;1332;558;1;;;;;;;;;;;;;;;;;;;;;
1764602343580;1334;550;1;;;;;;;;;;;;;;;;;;;;;
1764602343587;1336;544;1;;;;;;;;;;;;;;;;;;;;;
1764602343594;1339;538;1;;;;;;;;;;;;;;;;;;;;;
1764602343600;1340;534;1;;;;;;;;;;;;;;;;;;;;;
1764602343608;1341;529;1;;;;;;;;;;;;;;;;;;;;;
1764602343615;1342;525;1;;;;;;;;;;;;;;;;;;;;;
1764602343623;1342;522;1;;;;;;;;;;;;;;;;;;;;;
1764602343629;1343;518;1;;;;;;;;;;;;;;;;;;;;;
1764602343637;1344;515;1;;;;;;;;;;;;;;;;;;;;;
1764602343644;1344;512;1;;;;;;;;;;;;;;;;;;;;;
1764602343650;1345;507;1;;;;;;;;;;;;;;;;;;;;;
1764602343658;1345;503;1;;;;;;;;;;;;;;;;;;;;;
1764602343664;1346;499;1;;;;;;;;;;;;;;;;;;;;;
1764602343672;1346;496;1;;;;;;;;;;;;;;;;;;;;;
1764602343678;1346;492;1;;;;;;;;;;;;;;;;;;;;;
1764602343686;1346;489;1;;;;;;;;;;;;;;;;;;;;;
1764602343694;1346;485;1;;;;;;;;;;;;;;;;;;;;;
1764602343699;1347;483;1;;;;;;;;;;;;;;;;;;;;;
1764602343707;1347;479;1;;;;;;;;;;;;;;;;;;;;;
1764602343715;1347;476;1;;;;;;;;;;;;;;;;;;;;;
1764602343722;1347;473;1;;;;;;;;;;;;;;;;;;;;;
1764602343729;1347;469;1;;;;;;;;;;;;;;;;;;;;;
